Hardware,Dimension,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error,Samples
ibm_brisbane,5,324,186,335,197,0.4894433781190019,0.49165402124430957,0.6218809980806143,0.3570057581573896,0.5491525423728814,1322.039675951004,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_sherbrooke,5,324,186,335,197,0.4894433781190019,0.49165402124430957,0.6218809980806143,0.3570057581573896,0.5491525423728814,1326.6505343914032,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,6,323,225,296,198,0.525911708253359,0.5218093699515347,0.6199616122840691,0.43186180422264875,0.5666666666666668,1874.250854730606,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_sherbrooke,6,198,296,225,323,0.4740882917466411,0.46808510638297873,0.3800383877159309,0.5681381957773513,0.41949152542372886,1872.7934720516205,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,7,11,479,42,510,0.47024952015355087,0.20754716981132076,0.02111324376199616,0.9193857965451055,0.038327526132404185,2559.485531568527,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_sherbrooke,7,92,276,245,429,0.3531669865642994,0.27299703264094954,0.1765834932821497,0.5297504798464492,0.2144522144522144,2570.520746946335,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,8,500,102,419,21,0.5777351247600768,0.544069640914037,0.9596928982725528,0.19577735124760076,0.6944444444444445,3442.3023958206177,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_sherbrooke,8,166,401,120,355,0.5441458733205374,0.5804195804195804,0.31861804222648754,0.7696737044145874,0.41140024783147466,3444.3088643550873,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,9,125,275,246,396,0.3838771593090211,0.33692722371967654,0.2399232245681382,0.527831094049904,0.2802690582959641,4733.376840353012,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_sherbrooke,9,485,144,377,36,0.6036468330134357,0.5626450116009281,0.9309021113243762,0.2763915547024952,0.7013738250180767,4747.923586845398,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,10,115,228,293,406,0.3291746641074856,0.2818627450980392,0.22072936660268713,0.43761996161228406,0.24757804090419805,6856.9194502830505,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_sherbrooke,10,455,244,277,66,0.6708253358925144,0.6215846994535519,0.8733205374280231,0.46833013435700577,0.7262569832402235,6859.4438400268555,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1042
ibm_brisbane,2,0,782,0,781,0.5003198976327575,0,0.0,1.0,0,623.0370676517487,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,2,0,782,0,781,0.5003198976327575,0,0.0,1.0,0,623.7204015254974,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1563
ibm_brisbane,3,0,782,0,781,0.5003198976327575,0,0.0,1.0,0,912.9659557342529,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,3,0,782,0,781,0.5003198976327575,0,0.0,1.0,0,914.6053836345673,0,,127,0.00011300799805437367,0.00011300799805437367,0.026774729330708662,1563
ibm_brisbane,4,781,0,782,0,0.4996801023672425,0.4996801023672425,1.0,0.0,0.666382252559727,1405.8849749565125,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,4,0,782,0,781,0.5003198976327575,0,0.0,1.0,0,1407.4221827983856,0,,127,0.00010969810499983865,0.00010969810499983865,0.026774729330708662,1563
ibm_brisbane,5,225,118,664,556,0.21944977607165708,0.2530933633295838,0.2880921895006402,0.15089514066496162,0.26946107784431134,2016.9670605659485,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,5,556,664,118,225,0.780550223928343,0.8249258160237388,0.7119078104993598,0.8491048593350383,0.7642611683848798,2017.1067967414856,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,6,24,777,5,757,0.5124760076775432,0.8275862068965517,0.030729833546734954,0.9936061381074168,0.059259259259259255,2793.4973180294037,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,6,781,0,782,0,0.4996801023672425,0.4996801023672425,1.0,0.0,0.666382252559727,2793.4432713985443,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,7,781,0,782,0,0.4996801023672425,0.4996801023672425,1.0,0.0,0.666382252559727,3832.6729695796967,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,7,228,546,236,553,0.4952015355086372,0.49137931034482757,0.2919334186939821,0.6982097186700768,0.36626506024096384,3831.472419500351,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,8,649,187,595,132,0.5348688419705694,0.5217041800643086,0.8309859154929577,0.2391304347826087,0.6409876543209876,5170.926310539246,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_sherbrooke,8,193,471,311,588,0.4248240563019834,0.38293650793650796,0.2471190781049936,0.6023017902813299,0.30038910505836575,5158.161198139191,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,9,589,240,542,192,0.5303902751119641,0.5207780725022104,0.7541613316261203,0.3069053708439898,0.6161087866108786,7126.440357208252,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_sherbrooke,9,318,257,525,463,0.36788227767114523,0.37722419928825623,0.40717029449423814,0.32864450127877237,0.3916256157635468,7117.326434373856,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,10,575,250,532,206,0.527831094049904,0.5194218608852755,0.736235595390525,0.319693094629156,0.6091101694915254,10304.190609931946,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_sherbrooke,10,402,474,308,379,0.5604606525911708,0.5661971830985916,0.5147247119078106,0.6061381074168798,0.5392354124748491,10284.268336772919,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,1563
ibm_brisbane,2,1042,0,1042,0,0.5,0.5,1.0,0.0,0.6666666666666666,835.233060836792,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,2,1042,0,1042,0,0.5,0.5,1.0,0.0,0.6666666666666666,835.3690888881683,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,2084
ibm_brisbane,3,1042,0,1042,0,0.5,0.5,1.0,0.0,0.6666666666666666,1217.7193126678467,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,3,1042,0,1042,0,0.5,0.5,1.0,0.0,0.6666666666666666,1276.1726694107056,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,2084
ibm_brisbane,4,768,17,1025,274,0.376679462571977,0.4283324037925265,0.7370441458733206,0.016314779270633396,0.5417989417989418,1813.4686625003815,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,4,0,1042,0,1042,0.5,0,0.0,1.0,0,1879.6070897579193,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,2084
ibm_brisbane,5,786,647,395,256,0.6876199616122841,0.6655376799322608,0.7543186180422264,0.6209213051823417,0.7071524966261808,2688.6382899284363,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,5,1042,0,1042,0,0.5,0.5,1.0,0.0,0.6666666666666666,2686.8556718826294,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,2084
ibm_brisbane,6,31,1038,4,1011,0.5129558541266794,0.8857142857142857,0.029750479846449136,0.9961612284069098,0.05756731662024141,3724.4525117874146,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,6,76,1035,7,966,0.533109404990403,0.9156626506024096,0.07293666026871401,0.9932821497120922,0.1351111111111111,3723.348067522049,0,,127,0.00010969810499983865,0.00010969810499983865,0.026351808562992126,2084
ibm_brisbane,7,132,759,283,910,0.42754318618042225,0.3180722891566265,0.12667946257197696,0.7284069097888676,0.18119423472889495,5111.440178155899,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,2084
ibm_sherbrooke,7,277,195,847,765,0.22648752399232247,0.24644128113879005,0.2658349328214971,0.1871401151631478,0.25577100646352724,5124.406536579132,0,,127,0.00011728388330582532,0.00011728388330582532,0.026351808562992126,2084
ibm_brisbane,8,236,448,594,806,0.32821497120921306,0.28433734939759037,0.22648752399232247,0.42994241842610365,0.2521367521367522,6825.333552598953,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2084
ibm_sherbrooke,8,761,484,558,281,0.5974088291746641,0.5769522365428355,0.7303262955854126,0.46449136276391556,0.6446421008047437,6822.3641612529755,0,,127,0.00022643288253714706,0.00022643288253714706,0.033997062623031496,2084
ibm_brisbane,9,250,726,316,792,0.46833013435700577,0.4416961130742049,0.2399232245681382,0.6967370441458733,0.31094527363184077,9443.545810699463,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2084
ibm_sherbrooke,9,250,754,288,792,0.4817658349328215,0.4646840148698885,0.2399232245681382,0.7236084452975048,0.3164556962025316,9442.300954818726,0,,127,0.00022643288253714706,0.00022643288253714706,0.033997062623031496,2084
ibm_brisbane,10,583,470,572,459,0.505278310940499,0.5047619047619047,0.5595009596928983,0.4510556621880998,0.5307237141556668,13665.160651922226,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2084
ibm_sherbrooke,10,635,295,747,407,0.44625719769673705,0.459479015918958,0.6094049904030711,0.28310940499040305,0.5239273927392739,13680.077395677567,0,,127,0.00032589255154736506,0.00032589255154736506,0.033997062623031496,2084
ibm_brisbane,2,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,1037.5798645019531,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2605
ibm_sherbrooke,2,1302,0,1303,0,0.4998080614203455,0.4998080614203455,1.0,0.0,0.6664960327617098,1037.3422331809998,0,,127,0.00032589255154736506,0.00032589255154736506,0.033997062623031496,2605
ibm_brisbane,3,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,1521.508914232254,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2605
ibm_sherbrooke,3,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,1518.7262599468231,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,4,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,2336.023423910141,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2605
ibm_sherbrooke,4,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,2342.320655822754,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,5,263,1234,69,1039,0.5746641074856046,0.7921686746987951,0.2019969278033794,0.9470452801227935,0.3219094247246022,3353.4537177085876,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2605
ibm_sherbrooke,5,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,3344.5824966430664,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,6,133,1014,289,1169,0.4403071017274472,0.31516587677725116,0.10215053763440861,0.7782041442824251,0.154292343387471,4650.090648651123,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,2605
ibm_sherbrooke,6,0,1303,0,1302,0.5001919385796545,0,0.0,1.0,0,4635.591224431992,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,7,1064,979,324,238,0.7842610364683301,0.7665706051873199,0.8172043010752689,0.7513430544896393,0.7910780669144982,6345.921045303345,4.912659,,127,5.438559958179536e-05,5.438559958179536e-05,0.028683639886811024,2605
ibm_sherbrooke,7,179,392,911,1123,0.21919385796545104,0.16422018348623854,0.13748079877112135,0.30084420567920184,0.1496655518394649,6349.10332608223,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,8,467,707,596,835,0.4506717850287908,0.4393226716839135,0.358678955453149,0.5425940138142747,0.39492600422832985,8548.377748250961,4.912659,,127,5.438559958179536e-05,5.438559958179536e-05,0.028683639886811024,2605
ibm_sherbrooke,8,1131,229,1074,171,0.5220729366602687,0.5129251700680272,0.868663594470046,0.17574827321565617,0.6449957228400343,8547.809601783752,0,,127,0.00032589255154736506,0.00032589255154736506,0.03479868971456693,2605
ibm_brisbane,9,1045,305,998,257,0.5182341650671785,0.5115026921194322,0.8026113671274961,0.2340752110514198,0.624813153961136,11789.650218963623,4.912659,,127,5.438559958179536e-05,5.438559958179536e-05,0.028683639886811024,2605
ibm_sherbrooke,9,890,750,553,412,0.6295585412667947,0.6167706167706167,0.6835637480798771,0.5755947812739831,0.6484517304189436,11804.96451330185,0,,127,0.00036914492789613153,0.00036914492789613153,0.03479868971456693,2605
ibm_brisbane,10,676,535,768,626,0.46487523992322455,0.46814404432132967,0.5192012288786483,0.41059094397544127,0.49235251274581215,17084.37108230591,4.912659,,127,5.739365017200953e-05,5.739365017200953e-05,0.027501384104330708,2605
ibm_brisbane,2,0,1563,0,1563,0.5,0,0.0,1.0,0,1252.0777537822723,4.912659,,127,5.39064103887553e-05,5.39064103887553e-05,0.028747078001968504,3126
ibm_sherbrooke,2,0,1563,0,1563,0.5,0,0.0,1.0,0,1245.0556693077087,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,3,0,1563,0,1563,0.5,0,0.0,1.0,0,1911.9198236465454,4.912659,,127,5.39064103887553e-05,5.39064103887553e-05,0.028747078001968504,3126
ibm_sherbrooke,3,0,1563,0,1563,0.5,0,0.0,1.0,0,1834.3672955036163,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,4,1563,0,1563,0,0.5,0.5,1.0,0.0,0.6666666666666666,2722.922795534134,4.912659,,127,5.39064103887553e-05,5.39064103887553e-05,0.028747078001968504,3126
ibm_sherbrooke,4,0,1563,0,1563,0.5,0,0.0,1.0,0,2816.274825811386,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,5,1105,906,657,458,0.6433141394753679,0.6271282633371169,0.7069737683941139,0.5796545105566219,0.6646616541353384,4012.575870513916,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,3126
ibm_sherbrooke,5,325,1553,10,1238,0.6007677543186181,0.9701492537313433,0.20793346129238643,0.9936020473448497,0.3424657534246575,4009.701804637909,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,6,1146,151,1412,417,0.41490722968650035,0.4480062548866302,0.7332053742802304,0.09660908509277032,0.5561756855132249,5616.738461494446,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,3126
ibm_sherbrooke,6,1563,0,1563,0,0.5,0.5,1.0,0.0,0.6666666666666666,5621.687799453735,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,7,388,270,1293,1175,0.2104926423544466,0.23081499107674003,0.24824056301983366,0.1727447216890595,0.23921085080147966,7641.24866104126,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,3126
ibm_sherbrooke,7,252,1424,139,1311,0.5361484325015995,0.6445012787723785,0.16122840690978887,0.9110684580934101,0.2579324462640737,7653.683073282242,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,8,552,1056,507,1011,0.5143953934740882,0.5212464589235127,0.3531669865642994,0.6756238003838771,0.4210526315789474,10332.539655208588,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,3126
ibm_sherbrooke,8,819,590,973,744,0.4507357645553423,0.45703125,0.5239923224568138,0.37747920665387075,0.4882265275707899,10320.625207662582,0,,127,0.0003026011942847968,0.0003026011942847968,0.03035802165354331,3126
ibm_brisbane,9,845,444,1119,718,0.4123480486244402,0.430244399185336,0.5406269993602048,0.2840690978886756,0.4791607598525659,14170.850777626038,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,3126
ibm_sherbrooke,9,522,949,614,1041,0.4705694177863084,0.4595070422535211,0.33397312859884837,0.6071657069737684,0.38680992960355687,14188.291549921036,0,,127,0.0003863934519462937,0.0003863934519462937,0.03510819082185039,3126
ibm_brisbane,10,512,821,742,1051,0.42642354446577097,0.4082934609250399,0.327575175943698,0.5252719129878439,0.36350727724529636,20536.804384469986,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.028823972687007874,3126
ibm_sherbrooke,10,428,917,646,1135,0.43026231605886117,0.3985102420856611,0.27383237364043506,0.5866922584772872,0.32461130072051575,20545.248371362686,0,,127,0.0003863934519462937,0.0003863934519462937,0.03510819082185039,3126
ibm_brisbane,2,0,1824,0,1823,0.5001370989854675,0,0.0,1.0,0,1447.2831473350525,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,3647
ibm_sherbrooke,2,0,1824,0,1823,0.5001370989854675,0,0.0,1.0,0,1447.151849746704,0,,127,0.0003863934519462937,0.0003863934519462937,0.03510819082185039,3647
ibm_brisbane,3,0,1824,0,1823,0.5001370989854675,0,0.0,1.0,0,2236.7844598293304,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,3647
ibm_sherbrooke,3,1595,523,1301,228,0.580751302440362,0.5507596685082873,0.8749314317059792,0.28673245614035087,0.6759906759906761,2105.8359286785126,0,,127,0.0003863934519462937,0.0003863934519462937,0.03510819082185039,3647
ibm_brisbane,4,1823,0,1824,0,0.4998629010145325,0.4998629010145325,1.0,0.0,0.66654478976234,3180.1627700328827,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,3647
ibm_sherbrooke,4,497,1796,28,1326,0.6287359473539896,0.9466666666666667,0.27262753702687875,0.9846491228070176,0.42333901192504253,3175.154657125473,0,,127,0.0003863934519462937,0.0003863934519462937,0.03510819082185039,3647
ibm_brisbane,5,0,1824,0,1823,0.5001370989854675,0,0.0,1.0,0,4711.587918758392,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,3647
ibm_sherbrooke,5,1242,824,1000,581,0.5664930079517412,0.5539696699375558,0.6812945693911135,0.4517543859649123,0.6110701107011071,4712.817341804504,0,,127,0.00038311190662912496,0.00038311190662912496,0.03510819082185039,3647
ibm_brisbane,6,0,1824,0,1823,0.5001370989854675,0,0.0,1.0,0,6552.368466615677,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,3647
