Hardware,Dimension,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error,Samples
ibm_brisbane,5,241,124,397,280,0.3502879078694818,0.3777429467084639,0.46257197696737046,0.2380038387715931,0.4158757549611734,3973.2890617847443,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_brisbane,6,244,126,395,277,0.3550863723608445,0.38184663536776214,0.46833013435700577,0.2418426103646833,0.4206896551724138,5608.370075941086,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_brisbane,7,268,387,134,253,0.6285988483685221,0.6666666666666666,0.5143953934740882,0.7428023032629558,0.580715059588299,7652.774367570877,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_brisbane,8,262,396,125,259,0.6314779270633397,0.6770025839793282,0.5028790786948176,0.7600767754318618,0.5770925110132159,10256.70834493637,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,9,99,492,29,422,0.5671785028790787,0.7734375,0.19001919385796545,0.944337811900192,0.3050847457627119,13890.705815553665,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,10,4,472,49,517,0.45681381957773515,0.07547169811320754,0.007677543186180422,0.9059500959692899,0.013937282229965157,18628.857317447662,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,2,0,765,17,781,0.4894433781190019,0.0,0.0,0.9782608695652174,0,2064.862215280533,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,3,701,15,767,80,0.4580934101087652,0.4775204359673024,0.8975672215108835,0.01918158567774936,0.6233881725211206,3719.574740409851,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,4,80,767,15,701,0.5419065898912349,0.8421052631578947,0.10243277848911651,0.9808184143222506,0.18264840182648404,5964.812344074249,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,5,425,588,194,356,0.6481126039667306,0.6865912762520194,0.5441741357234315,0.7519181585677749,0.6071428571428572,9001.549314022064,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_brisbane,6,363,197,585,418,0.3582853486884197,0.3829113924050633,0.4647887323943662,0.25191815856777494,0.4198958935801041,12565.650322198868,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_brisbane,7,544,127,655,237,0.4293026231605886,0.4537114261884904,0.6965428937259923,0.16240409207161124,0.5494949494949495,17390.386301994324,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_brisbane,8,429,593,189,352,0.653870761356366,0.6941747572815534,0.5492957746478874,0.7583120204603581,0.6132952108649036,23392.15247631073,4.912659,,127,4.235910768485601e-05,4.235910768485601e-05,0.028610589936023622,1563
ibm_brisbane,9,496,546,236,285,0.6666666666666666,0.6775956284153005,0.6350832266325224,0.6982097186700768,0.6556510244547258,27178.859654188156,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,1563
ibm_brisbane,10,317,199,583,464,0.33013435700575816,0.3522222222222222,0.4058898847631242,0.2544757033248082,0.37715645449137414,40080.4610850811,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,1563
ibm_brisbane,2,0,1021,21,1042,0.4899232245681382,0.0,0.0,0.9798464491362764,0,3333.550201892853,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,3,100,1024,18,942,0.5393474088291746,0.847457627118644,0.09596928982725528,0.982725527831094,0.1724137931034483,5528.144508600235,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,4,99,1024,18,943,0.5388675623800384,0.8461538461538461,0.09500959692898273,0.982725527831094,0.17083692838654013,8715.331407308578,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,5,469,264,778,573,0.3517274472168906,0.37610264635124296,0.45009596928982726,0.2533589251439539,0.4097859327217125,13227.512762784958,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,6,559,776,266,483,0.6405950095969289,0.6775757575757576,0.536468330134357,0.744721689059501,0.598821638993037,18691.12510061264,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,7,772,368,674,270,0.5470249520153551,0.5338865836791148,0.7408829174664108,0.3531669865642994,0.6205787781350482,26135.892164468765,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,2084
ibm_brisbane,8,536,795,247,506,0.6386756238003839,0.6845466155810983,0.5143953934740882,0.7629558541266794,0.5873972602739725,36610.44853186607,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,2084
