Hardware,Dimension,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error,Samples
ibm_brisbane,3,308,480,41,213,0.7562380038387716,0.8825214899713467,0.5911708253358925,0.9213051823416507,0.7080459770114943,1316.6699163913727,4.912659,,127,5.302864345832574e-05,5.302864345832574e-05,0.027241864542322834,1042
ibm_brisbane,4,308,480,41,213,0.7562380038387716,0.8825214899713467,0.5911708253358925,0.9213051823416507,0.7080459770114943,2140.162244081497,4.912659,,127,5.302864345832574e-05,5.302864345832574e-05,0.027241864542322834,1042
ibm_brisbane,5,279,371,150,242,0.6238003838771593,0.6503496503496503,0.5355086372360844,0.7120921305182342,0.5873684210526314,3228.802854537964,4.912659,,127,5.302864345832574e-05,5.302864345832574e-05,0.027241864542322834,1042
ibm_brisbane,6,384,382,139,137,0.7351247600767754,0.734225621414914,0.7370441458733206,0.7332053742802304,0.735632183908046,4601.8817727565765,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_brisbane,7,74,314,207,447,0.3723608445297505,0.26334519572953735,0.1420345489443378,0.6026871401151631,0.18453865336658354,6341.990927696228,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.027241864542322834,1042
ibm_brisbane,8,274,193,328,247,0.44817658349328215,0.45514950166112955,0.525911708253359,0.3704414587332054,0.4879786286731968,8770.550463676453,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,9,233,365,156,288,0.5738963531669866,0.5989717223650386,0.4472168905950096,0.7005758157389635,0.512087912087912,12130.140073299408,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,10,0,450,71,521,0.43186180422264875,0.0,0.0,0.8637236084452975,0,17700.307354211807,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1042
ibm_brisbane,2,738,244,538,43,0.6282789507357646,0.5783699059561128,0.9449423815620999,0.31202046035805625,0.7175498298492952,1706.922114610672,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,3,453,715,67,328,0.7472808701215611,0.8711538461538462,0.5800256081946222,0.9143222506393862,0.6963873943120676,3040.103849887848,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,4,453,715,67,328,0.7472808701215611,0.8711538461538462,0.5800256081946222,0.9143222506393862,0.6963873943120676,4892.714639425278,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,5,406,562,220,375,0.619321817018554,0.6485623003194888,0.5198463508322664,0.7186700767263428,0.5771144278606967,7300.259775876999,4.912659,,127,3.911351782607001e-05,3.911351782607001e-05,0.02700925812007874,1563
ibm_brisbane,6,222,327,455,559,0.3512476007677543,0.32791728212703103,0.28425096030729835,0.41815856777493604,0.3045267489711934,10050.25293469429,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,1563
ibm_brisbane,7,153,644,138,628,0.5099168266154831,0.5257731958762887,0.19590268886043533,0.8235294117647058,0.28544776119402987,14735.339242696762,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,1563
ibm_brisbane,8,500,310,472,281,0.5182341650671785,0.51440329218107,0.6402048655569782,0.39641943734015345,0.5704506560182545,19802.54882955551,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,1563
ibm_brisbane,9,315,732,50,466,0.6698656429942419,0.863013698630137,0.4033290653008963,0.9360613810741688,0.5497382198952879,27362.040237903595,4.912659,,127,5.385651014926712e-05,5.385651014926712e-05,0.0322380967027559,1563
ibm_brisbane,10,53,782,0,728,0.5342290467050543,1.0,0.0678617157490397,1.0,0.12709832134292565,40252.66207075119,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,1563
ibm_brisbane,2,61,704,338,981,0.3670825335892514,0.15288220551378445,0.05854126679462572,0.6756238003838771,0.08466342817487854,3298.0815074443817,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,3,617,949,93,425,0.7514395393474088,0.8690140845070422,0.5921305182341651,0.9107485604606526,0.7043378995433791,5607.732990026474,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,4,617,949,93,425,0.7514395393474088,0.8690140845070422,0.5921305182341651,0.9107485604606526,0.7043378995433791,8840.891773223877,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,5,564,758,284,478,0.6343570057581573,0.6650943396226415,0.5412667946257198,0.727447216890595,0.5968253968253968,13193.355575323105,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,6,287,428,614,755,0.3430902111324376,0.31853496115427304,0.27543186180422263,0.4107485604606526,0.29541945445187856,18590.58052802086,4.912659,,127,4.743430838160307e-05,4.743430838160307e-05,0.028823972687007874,2084
ibm_brisbane,7,848,181,861,194,0.4937619961612284,0.4961966062024576,0.8138195777351248,0.17370441458733205,0.6165030897855326,25930.46254014969,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,2084
ibm_brisbane,8,538,727,315,504,0.6070057581573897,0.6307151230949589,0.5163147792706334,0.6976967370441459,0.5678100263852243,36055.52394652367,4.912659,,127,5.0821081262770256e-05,5.0821081262770256e-05,0.027532141978346455,2084
